"input_region","input_sector","input_num","output_region","output_sector","value","output_num","input_label","output_label"
"RoW","Manufacture of glass and glass products",21,"RoW","Education.(80)",0.00100738703061064,48,"Glass","Education"
"RoW","Manufacture of glass and glass products",21,"RoW","Health.and.social.work.(85)",0.00133676247740915,49,"Glass","Health, Social Work"
"RoW","Manufacture of glass and glass products",21,"RoW","Incineration.of.Waste",0.000136229521429384,50,"Glass","Waste Incineration"
"RoW","Manufacture of glass and glass products",21,"RoW","Biogas.&.Composting",9.13232140856649e-05,51,"Glass","Biogas, Composting"
"RoW","Manufacture of glass and glass products",21,"RoW","Waste.water",7.2449188877312e-05,52,"Glass","Waste Water"
"RoW","Manufacture of glass and glass products",21,"RoW","Landfill.of.Waste",0.000129512981524923,53,"Glass","Waste Landfill"
"RoW","Manufacture of glass and glass products",21,"RoW","Other.Services",0.000270316773751996,54,"Glass","Other Services"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Agriculture",1.17391623638046e-05,1,"Glass Re-processing","Agriculture"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Animal.Farming",1.23731725976417e-05,2,"Glass Re-processing","Animal Farming"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Forestry,.logging.and.related.service.activities.(02)",5.07544115506703e-07,3,"Glass Re-processing","Forestry, Logging"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",1.70774451461583e-06,4,"Glass Re-processing","Fishing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Extraction.of.Fossil-Fuels",2.72388605234637e-06,5,"Glass Re-processing","Fossil-Fuel Extraction"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Mining.&.Quarrying.of.raw.materials",4.70467351109084e-05,6,"Glass Re-processing","Mining"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Processing.of.meat",1.96603625323757e-05,7,"Glass Re-processing","Meat"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Processing.of.other.food&beverage",1.60848859911511e-05,8,"Glass Re-processing","Other Food"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.tobacco.products.(16)",1.29789240096284e-06,9,"Glass Re-processing","Tobacco"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.textiles",5.69161534773565e-06,10,"Glass Re-processing","Textiles"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",8.65587106034005e-05,11,"Glass Re-processing","Wood"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Re-processing.of.secondary.wood.material.into.new.wood.material",3.80826166938804e-05,12,"Glass Re-processing","Wood Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Pulp",1.52361697544156e-05,13,"Glass Re-processing","Pulp"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Re-processing.of.secondary.paper.into.new.pulp",1.40216361996401e-05,14,"Glass Re-processing","Pulp Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Paper",2.54722949495801e-06,15,"Glass Re-processing","Paper"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Processing.of.Fossil.Fuels",5.43365360132848e-06,16,"Glass Re-processing","Fossil-Fuel Processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Plastics,.basic",2.78935844660736e-05,17,"Glass Re-processing","Plastics"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Re-processing.of.secondary.plastic.into.new.plastic",2.78475526867611e-05,18,"Glass Re-processing","Plastics Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.Chemicals",2.38581346222949e-05,19,"Glass Re-processing","Chemicals"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.rubber.and.plastic.products.(25)",2.69569964639689e-05,20,"Glass Re-processing","Rubber, Plastic Products"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.glass.and.glass.products",0.000547186993301394,21,"Glass Re-processing","Glass"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Re-processing.of.secondary.glass.into.new.glass",1.74731182430144e-06,22,"Glass Re-processing","Glass Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.other.non-metallic.mineral.products",1.08459815804486e-05,23,"Glass Re-processing","Other Non-metallic Mineral Products"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.cement,.lime.and.plaster",4.38687823341936e-06,24,"Glass Re-processing","Cement"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Re-processing.of.ash.into.clinker",2.89624115654614e-06,25,"Glass Re-processing","Clinker Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.Metals",1.33722795594363e-06,26,"Glass Re-processing","Metals"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Re-processing.of.Metals",2.47521216482394e-06,27,"Glass Re-processing","Metals Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.durable.goods",2.38318823413398e-05,28,"Glass Re-processing","Durable Goods"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",3.48058727496826e-05,29,"Glass Re-processing","Furniture"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Recycling",1.75018942946203e-05,30,"Glass Re-processing","Recycling"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Production.of.electricity.by.fossil.fuels",8.25950316899437e-07,31,"Glass Re-processing","Fossil-Fuel Electricity"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Production.of.electricity.by.renewable.energy",7.34116952771525e-07,32,"Glass Re-processing","Renewable Electricity"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Transmission.&.Distribution",8.42511454060978e-07,33,"Glass Re-processing","Energy Transmission, Distribution"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",7.98362266234e-07,34,"Glass Re-processing","Gas"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Water",1.00976587930079e-06,35,"Glass Re-processing","Water"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Construction.(45)",1.41854462042862e-05,36,"Glass Re-processing","Construction"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Re-processing.of.secondary.construction.material.into.aggregates",7.66661150612668e-07,37,"Glass Re-processing","Construction Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",1.81465940338232e-05,38,"Glass Re-processing","Vehicle Sale, Maintenance,  Repair"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Retail.sale.of.automotive.fuel",2.53584247619362e-07,39,"Glass Re-processing","Vehicle Fuel Sale"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Retail.&.Wholesale.trade",2.02868011288706e-06,40,"Glass Re-processing","Retail, Wholesale Trade"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Leisure.Services",2.88989070234724e-06,41,"Glass Re-processing","Leisure"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Transport",2.1236201020727e-06,42,"Glass Re-processing","Transport"
"RoW","Re-processing of secondary glass into new glass",22,"EU","KIBS",2.9466554062373e-06,43,"Glass Re-processing","Professional Services"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Real.estate.activities.(70)",6.72799808325498e-07,44,"Glass Re-processing","Real Estate"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",4.38638400233895e-06,45,"Glass Re-processing","Machine, Equipment Renting"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Research.and.development.(73)",8.03132226956047e-06,46,"Glass Re-processing","R&D"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Public.administration.and.defence;.compulsory.social.security.(75)",2.16876631654524e-06,47,"Glass Re-processing","Public Administration, Defence"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Education.(80)",2.60526004268605e-06,48,"Glass Re-processing","Education"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Health.and.social.work.(85)",3.38939173357336e-06,49,"Glass Re-processing","Health, Social Work"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Incineration.of.Waste",7.28653690787745e-07,50,"Glass Re-processing","Waste Incineration"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Biogas.&.Composting",7.09671586494798e-07,51,"Glass Re-processing","Biogas, Composting"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Waste.water",8.79297910174383e-07,52,"Glass Re-processing","Waste Water"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Landfill.of.Waste",9.5406009385454e-07,53,"Glass Re-processing","Waste Landfill"
"RoW","Re-processing of secondary glass into new glass",22,"EU","Other.Services",1.52013966553187e-07,54,"Glass Re-processing","Other Services"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Agriculture",9.77064129901898e-06,1,"Glass Re-processing","Agriculture"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Animal.Farming",1.75625717692933e-05,2,"Glass Re-processing","Animal Farming"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Forestry,.logging.and.related.service.activities.(02)",1.978172806712e-07,3,"Glass Re-processing","Forestry, Logging"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",3.64501384056739e-07,4,"Glass Re-processing","Fishing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Extraction.of.Fossil-Fuels",7.19733163742764e-06,5,"Glass Re-processing","Fossil-Fuel Extraction"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Mining.&.Quarrying.of.raw.materials",4.41865213554997e-05,6,"Glass Re-processing","Mining"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Processing.of.meat",5.19468685217577e-05,7,"Glass Re-processing","Meat"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Processing.of.other.food&beverage",6.30215862877996e-05,8,"Glass Re-processing","Other Food"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.tobacco.products.(16)",3.63812803754351e-07,9,"Glass Re-processing","Tobacco"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.textiles",1.03276474552434e-06,10,"Glass Re-processing","Textiles"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",4.45126580561906e-05,11,"Glass Re-processing","Wood"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Re-processing.of.secondary.wood.material.into.new.wood.material",0.000383922039239395,12,"Glass Re-processing","Wood Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Pulp",1.5995337392032e-05,13,"Glass Re-processing","Pulp"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Re-processing.of.secondary.paper.into.new.pulp",8.85280609156971e-05,14,"Glass Re-processing","Pulp Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Paper",3.35228755162575e-06,15,"Glass Re-processing","Paper"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Processing.of.Fossil.Fuels",3.4655226432788e-07,16,"Glass Re-processing","Fossil-Fuel Processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Plastics,.basic",3.54980611195079e-05,17,"Glass Re-processing","Plastics"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Re-processing.of.secondary.plastic.into.new.plastic",0.000349127895414899,18,"Glass Re-processing","Plastics Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.Chemicals",3.98937161838532e-05,19,"Glass Re-processing","Chemicals"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.rubber.and.plastic.products.(25)",3.7022401863018e-05,20,"Glass Re-processing","Rubber, Plastic Products"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.glass.and.glass.products",0.000516314396440328,21,"Glass Re-processing","Glass"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Re-processing.of.secondary.glass.into.new.glass",0.000110215165577079,22,"Glass Re-processing","Glass Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.other.non-metallic.mineral.products",1.56332228496692e-05,23,"Glass Re-processing","Other Non-metallic Mineral Products"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.cement,.lime.and.plaster",1.08935202516873e-05,24,"Glass Re-processing","Cement"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Re-processing.of.ash.into.clinker",0.000150189890999791,25,"Glass Re-processing","Clinker Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.Metals",2.02508439252319e-06,26,"Glass Re-processing","Metals"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Re-processing.of.Metals",1.53633496644804e-05,27,"Glass Re-processing","Metals Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.durable.goods",2.96712395178055e-05,28,"Glass Re-processing","Durable Goods"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",6.62302234092546e-05,29,"Glass Re-processing","Furniture"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Recycling",1.16756619493053e-05,30,"Glass Re-processing","Recycling"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Production.of.electricity.by.fossil.fuels",5.32671528425487e-07,31,"Glass Re-processing","Fossil-Fuel Electricity"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Production.of.electricity.by.renewable.energy",1.43751226331311e-07,32,"Glass Re-processing","Renewable Electricity"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Transmission.&.Distribution",8.21853506167187e-07,33,"Glass Re-processing","Energy Transmission, Distribution"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",7.90308913327245e-07,34,"Glass Re-processing","Gas"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Water",7.53833842717734e-07,35,"Glass Re-processing","Water"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Construction.(45)",8.58259878494632e-05,36,"Glass Re-processing","Construction"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Re-processing.of.secondary.construction.material.into.aggregates",8.34611709549097e-06,37,"Glass Re-processing","Construction Re-processing"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",2.0904427928975e-05,38,"Glass Re-processing","Vehicle Sale, Maintenance,  Repair"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Retail.sale.of.automotive.fuel",1.27771858416299e-06,39,"Glass Re-processing","Vehicle Fuel Sale"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Retail.&.Wholesale.trade",2.24672572441821e-06,40,"Glass Re-processing","Retail, Wholesale Trade"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Leisure.Services",8.52464235000728e-06,41,"Glass Re-processing","Leisure"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Transport",5.07036222964563e-06,42,"Glass Re-processing","Transport"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","KIBS",2.57158090910324e-06,43,"Glass Re-processing","Professional Services"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Real.estate.activities.(70)",1.67745107033906e-06,44,"Glass Re-processing","Real Estate"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",4.73509091697114e-07,45,"Glass Re-processing","Machine, Equipment Renting"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Research.and.development.(73)",1.09504059099403e-06,46,"Glass Re-processing","R&D"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Public.administration.and.defence;.compulsory.social.security.(75)",1.15095231094385e-05,47,"Glass Re-processing","Public Administration, Defence"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Education.(80)",5.91467053486443e-05,48,"Glass Re-processing","Education"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Health.and.social.work.(85)",1.76736950967233e-05,49,"Glass Re-processing","Health, Social Work"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Incineration.of.Waste",1.4772662804487e-06,50,"Glass Re-processing","Waste Incineration"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Biogas.&.Composting",9.15665128979905e-06,51,"Glass Re-processing","Biogas, Composting"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Waste.water",6.10840830523498e-07,52,"Glass Re-processing","Waste Water"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Landfill.of.Waste",1.89934023626339e-06,53,"Glass Re-processing","Waste Landfill"
"RoW","Re-processing of secondary glass into new glass",22,"RoW","Other.Services",9.85201019552795e-07,54,"Glass Re-processing","Other Services"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Agriculture",0.000148053338712109,1,"Other Non-metallic Mineral Products","Agriculture"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Animal.Farming",0.000123141657988828,2,"Other Non-metallic Mineral Products","Animal Farming"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Forestry,.logging.and.related.service.activities.(02)",2.88547605968613e-05,3,"Other Non-metallic Mineral Products","Forestry, Logging"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",4.80427275891689e-05,4,"Other Non-metallic Mineral Products","Fishing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Extraction.of.Fossil-Fuels",2.94829758860236e-05,5,"Other Non-metallic Mineral Products","Fossil-Fuel Extraction"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Mining.&.Quarrying.of.raw.materials",0.000318200782169452,6,"Other Non-metallic Mineral Products","Mining"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Processing.of.meat",7.15772092318826e-05,7,"Other Non-metallic Mineral Products","Meat"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Processing.of.other.food&beverage",9.34300808359793e-05,8,"Other Non-metallic Mineral Products","Other Food"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.tobacco.products.(16)",1.53424752754685e-05,9,"Other Non-metallic Mineral Products","Tobacco"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.textiles",7.12584551085507e-05,10,"Other Non-metallic Mineral Products","Textiles"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",0.000200479070116457,11,"Other Non-metallic Mineral Products","Wood"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Re-processing.of.secondary.wood.material.into.new.wood.material",0.00016262605383763,12,"Other Non-metallic Mineral Products","Wood Re-processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Pulp",9.90378448002478e-05,13,"Other Non-metallic Mineral Products","Pulp"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Re-processing.of.secondary.paper.into.new.pulp",0.000118671582699663,14,"Other Non-metallic Mineral Products","Pulp Re-processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Paper",2.58693716516619e-05,15,"Other Non-metallic Mineral Products","Paper"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Processing.of.Fossil.Fuels",4.75577803177743e-05,16,"Other Non-metallic Mineral Products","Fossil-Fuel Processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Plastics,.basic",0.000321264739735184,17,"Other Non-metallic Mineral Products","Plastics"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Re-processing.of.secondary.plastic.into.new.plastic",0.00038926167327081,18,"Other Non-metallic Mineral Products","Plastics Re-processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.Chemicals",0.000254624249093276,19,"Other Non-metallic Mineral Products","Chemicals"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.rubber.and.plastic.products.(25)",9.13216661427583e-05,20,"Other Non-metallic Mineral Products","Rubber, Plastic Products"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.glass.and.glass.products",0.00157356940365717,21,"Other Non-metallic Mineral Products","Glass"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Re-processing.of.secondary.glass.into.new.glass",0.00192412444764183,22,"Other Non-metallic Mineral Products","Glass Re-processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.other.non-metallic.mineral.products",0.00454230402362625,23,"Other Non-metallic Mineral Products","Other Non-metallic Mineral Products"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.cement,.lime.and.plaster",0.00141058257226605,24,"Other Non-metallic Mineral Products","Cement"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Re-processing.of.ash.into.clinker",0.00223801533182459,25,"Other Non-metallic Mineral Products","Clinker Re-processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.Metals",0.000659313184922401,26,"Other Non-metallic Mineral Products","Metals"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Re-processing.of.Metals",0.00114732185634179,27,"Other Non-metallic Mineral Products","Metals Re-processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.durable.goods",0.000221740586922434,28,"Other Non-metallic Mineral Products","Durable Goods"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",0.000142911928360993,29,"Other Non-metallic Mineral Products","Furniture"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Recycling",6.60413884545851e-05,30,"Other Non-metallic Mineral Products","Recycling"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Production.of.electricity.by.fossil.fuels",6.63930090468528e-05,31,"Other Non-metallic Mineral Products","Fossil-Fuel Electricity"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Production.of.electricity.by.renewable.energy",5.87502520108115e-05,32,"Other Non-metallic Mineral Products","Renewable Electricity"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Transmission.&.Distribution",8.47229727487089e-05,33,"Other Non-metallic Mineral Products","Energy Transmission, Distribution"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",9.52829268581505e-05,34,"Other Non-metallic Mineral Products","Gas"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Water",0.000206293746940504,35,"Other Non-metallic Mineral Products","Water"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Construction.(45)",0.00071778534855667,36,"Other Non-metallic Mineral Products","Construction"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Re-processing.of.secondary.construction.material.into.aggregates",2.2561399714049e-05,37,"Other Non-metallic Mineral Products","Construction Re-processing"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",2.13963159681254e-05,38,"Other Non-metallic Mineral Products","Vehicle Sale, Maintenance,  Repair"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Retail.sale.of.automotive.fuel",6.93869926683727e-06,39,"Other Non-metallic Mineral Products","Vehicle Fuel Sale"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Retail.&.Wholesale.trade",7.01506745277087e-05,40,"Other Non-metallic Mineral Products","Retail, Wholesale Trade"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Leisure.Services",9.84625739241097e-05,41,"Other Non-metallic Mineral Products","Leisure"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Transport",2.98959096403231e-05,42,"Other Non-metallic Mineral Products","Transport"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","KIBS",7.80722097209128e-06,43,"Other Non-metallic Mineral Products","Professional Services"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Real.estate.activities.(70)",1.86573582410559e-05,44,"Other Non-metallic Mineral Products","Real Estate"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",1.08761467115355e-05,45,"Other Non-metallic Mineral Products","Machine, Equipment Renting"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Research.and.development.(73)",2.66833252772671e-05,46,"Other Non-metallic Mineral Products","R&D"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Public.administration.and.defence;.compulsory.social.security.(75)",3.9248113699853e-05,47,"Other Non-metallic Mineral Products","Public Administration, Defence"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Education.(80)",3.03440227165002e-05,48,"Other Non-metallic Mineral Products","Education"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Health.and.social.work.(85)",7.85095783030462e-05,49,"Other Non-metallic Mineral Products","Health, Social Work"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Incineration.of.Waste",0.000146043732135914,50,"Other Non-metallic Mineral Products","Waste Incineration"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Biogas.&.Composting",0.000144433413961794,51,"Other Non-metallic Mineral Products","Biogas, Composting"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Waste.water",0.000163626665115865,52,"Other Non-metallic Mineral Products","Waste Water"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Landfill.of.Waste",0.00021708640898922,53,"Other Non-metallic Mineral Products","Waste Landfill"
"RoW","Manufacture of other non-metallic mineral products",23,"EU","Other.Services",0.000108241680730976,54,"Other Non-metallic Mineral Products","Other Services"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Agriculture",0.000319250769679533,1,"Other Non-metallic Mineral Products","Agriculture"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Animal.Farming",0.000155121013002733,2,"Other Non-metallic Mineral Products","Animal Farming"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Forestry,.logging.and.related.service.activities.(02)",0.000271129523228459,3,"Other Non-metallic Mineral Products","Forestry, Logging"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",0.000136352774046093,4,"Other Non-metallic Mineral Products","Fishing"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Extraction.of.Fossil-Fuels",0.000826470401345066,5,"Other Non-metallic Mineral Products","Fossil-Fuel Extraction"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Mining.&.Quarrying.of.raw.materials",0.00239961290115203,6,"Other Non-metallic Mineral Products","Mining"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Processing.of.meat",0.000213193504904751,7,"Other Non-metallic Mineral Products","Meat"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Processing.of.other.food&beverage",0.000372963861243607,8,"Other Non-metallic Mineral Products","Other Food"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Manufacture.of.tobacco.products.(16)",0.000410113282254673,9,"Other Non-metallic Mineral Products","Tobacco"
"RoW","Manufacture of other non-metallic mineral products",23,"RoW","Manufacture.of.textiles",0.000722664769554857,10,"Other Non-metallic Mineral Products","Textiles"
