t,H,V,nu_wheat,nu_iron,nu_pigs
77.76,-0.04795167599111923,1.9927985003162856,0.39847336534423006,0.24502104000929337,0.3565055946464767
77.78,-0.05929500680953337,1.9914588255672006,0.39867380482936327,0.2450636751803421,0.3562625199902946
77.8,-0.07060602746784655,1.9899735069901718,0.39890785406703333,0.24511338452967674,0.35597876140328993
77.82000000000001,-0.08187608475095387,1.988344143907019,0.39917533699606655,0.24517000865662492,0.35565465434730864
77.84,-0.09309658450996297,1.9865725153954257,0.39947605153447885,0.2452333779170577,0.3552905705484635
77.86,-0.10425900264863032,1.9846605754276851,0.39980976987679967,0.24530331274144226,0.35488691738175804
77.88,-0.11535489590352555,1.9826104475828554,0.4001762388195315,0.24537962397523752,0.3544441372052308
77.9,-0.1263759123901465,1.9804244193577936,0.4005751801141347,0.24546211324062836,0.35396270664523694
77.92,-0.13731380188842157,1.9781049361041227,0.40100629084689504,0.24555057331852972,0.35344313583457515
77.94,-0.14816042584231104,1.9756545946195554,0.4014692438450037,0.2456447885497305,0.35288596760526575
77.96000000000001,-0.1589077670495456,1.973076136423196,0.40196368810814503,0.24574453525398712,0.35229177663786787
77.98,-0.16954793901915047,1.9703724407453989,0.40248924926486035,0.24584958216582867,0.35166116856931096
78.0,-0.18007319497584978,1.967546517263541,0.4030455300529214,0.2459596908857815,0.3509947790612971
78.02,-0.19047593649225636,1.96460149861562,0.4036321108229169,0.2460746163456828,0.3502932728314004
78.04,-0.20074872173127054,1.961540632723935,0.4042485500642233,0.2461941072867091,0.3495573426490676
78.06,-0.21088427328304665,1.9583672749612575,0.4048943849524988,0.24631790674871584,0.3487877082987854
78.08,-0.22087548558259681,1.9550848801918461,0.4055691319178061,0.24644575256945273,0.34798511551274114
78.10000000000001,-0.23071543189597632,1.951696994719414,0.4062722872324389,0.24657737789219866,0.3471503348753624
78.12,-0.24039737086483368,1.9482072481737152,0.4070033276174937,0.24671251168034075,0.34628416070216556
78.14,-0.24991475260092674,1.9446193453668261,0.40776171086719726,0.24685087923740975,0.345387409895393
78.16,-0.2592612243240799,1.9409370581494172,0.408546876489967,0.24699220273107939,0.34446092077895357
78.18,-0.2684306355389505,1.9371642172963806,0.4093582463651554,0.24713620171963363,0.343505551915211
78.2,-0.277417042747638,1.9333047044501277,0.4101952254143936,0.2472825936794118,0.3425221809061946
78.22,-0.2862147136970208,1.9293624441486643,0.41105720228642767,0.24743109453175186,0.34151170318182045
78.24,-0.2948181311614183,1.925341395964247,0.41194355005430855,0.2475814191679662,0.3404750307777253
78.26,-0.30322199626280455,1.9212455467770249,0.412853626923776,0.24773328197090727,0.3394130911053168
78.28,-0.3114212313324029,1.9170789032065652,0.4137867769516505,0.2478863973317052,0.33832682571664424
78.3,-0.3194109823190477,1.9128454842226084,0.4147423307730283,0.24804048016029281,0.3372171890666789
78.32000000000001,-0.32718662075108823,1.9085493139547773,0.4157196063360539,0.24819524638836724,0.33608514727557887
78.34,-0.334743745260048,1.9041944147192855,0.4167179096430326,0.24835041346348216,0.33493167689348524
78.36,-0.34207818267547563,1.8997848002790227,0.4177365354966286,0.24850570083300816,0.3337577636703633
78.38,-0.34918598870160367,1.8953244693516633,0.41877476824988596,0.24866083041674944,0.33256440133336457
78.4,-0.35606344818764263,1.890817399378744,0.41983188255880605,0.2488155270670613,0.3313525903741326
78.42,-0.3627070750043544,1.8862675405669458,0.4209071441362066,0.2489695190153687,0.33012333684842465
78.44,-0.36911361154061245,1.8816788102111373,0.4219998105055951,0.2491225383040494,0.32887765119035567
78.46000000000001,-0.3752800278343763,1.8770550873070755,0.423109131753786,0.24927432120271026,0.32761654704350385
78.48,-0.38120352035322635,1.872400207460048,0.4242343512810084,0.24942460860795188,0.32634104011103976
78.5,-0.38688151044025515,1.8677179580941738,0.4253747065472542,0.24957314642578785,0.325052147026958
78.52,-0.39231164244155414,1.863012073965569,0.4265294298136389,0.24971968593595795,0.32375088425040327
78.54,-0.3974917815320291,1.858286232981132,0.4276977488775662,0.24986398413744615,0.3224382669849878
78.56,-0.40242001125654414,1.8535440523233284,0.4288788878005088,0.25000580407459355,0.3211153081248977
78.58,-0.40709463080367914,1.8487890848800432,0.43007206762724876,0.2501449151432688,0.3197830172294825
78.60000000000001,-0.4115141520295057,1.844024815977346,0.43127650709545107,0.25028109337663823,0.3184423995279108
78.62,-0.41567729624887123,1.8392546604118596,0.43249142333447915,0.2504141217101546,0.3170944549553663
78.64,-0.4195829908116841,1.8344819597783593,0.43371603255240004,0.25054379022545936,0.3157401772221406
78.66,-0.42323036548157944,1.829709980087255,0.43494955071016966,0.250669896372971,0.3143805529168593
78.68,-0.4266187486342522,1.8249419096657038,0.43619119418203245,0.250792245173007,0.3130165606449605
78.7,-0.4297476632924721,1.820180857335296,0.43744018040121974,0.25091064939536223,0.31164917020341815
78.72,-0.4326168230145752,1.8154298508585311,0.4386957284900801,0.25102492971733714,0.31027934179258276
78.74,-0.43522612765280605,1.8106918356456567,0.4399570598738319,0.2511349148602835,0.30890802526588457
78.76,-0.43757565899765294,1.8059696737128899,0.44122339887717765,0.251240441704801,0.3075361594180214
78.78,-0.43966567632378717,1.8012661428825472,0.44249397330308593,0.25134135538478564,0.3061646713121284
78.8,-0.4414966118527447,1.7965839362152212,0.4437680149930981,0.2514375093605964,0.3047944756463056
78.82000000000001,-0.44306906614709407,1.7919256616638015,0.44504476036858226,0.25152876547166253,0.30342647415975516
78.84,-0.4443838034501659,1.787293841938883,0.4463234509524188,0.2516149939689171,0.3020615550786641
78.86,-0.4454417469850055,1.782690914574918,0.4476033338706604,0.2516960735274923,0.30070059260184734
78.88,-0.4462439742255294,1.778119232186329,0.4488836623337784,0.2517718912401657,0.2993444464260558
78.9,-0.4467917121523231,1.7735810629027446,0.4501636960971656,0.2518423425920929,0.29799396131074146
78.92,-0.44708633250490026,1.7690785909724986,0.4514427019006317,0.25190733141740473,0.2966499666819637
78.94,-0.44712934704156193,1.764613917523572,0.45271995388669056,0.251966769838288,0.2953132762750215
78.96000000000001,-0.446922402817572,1.760189061471249,0.45399473399749796,0.252020578187207,0.2939846878152951
